status,mode_fx,year,wave,sub_reg,st,area_x,estrips,NUMVAR
FINAL,3,2021,1,6,12,1,"1,561,721",287172261404
FINAL,3,2021,1,6,12,2,0,0
FINAL,3,2021,1,6,12,5,"3,389,548",940854689810
FINAL,5,2021,1,6,12,1,"18,333",15494639.608
FINAL,5,2021,1,6,12,2,"8,981",5377439.9894
FINAL,5,2021,1,6,12,5,"10,353",4978497.8252
FINAL,7,2021,1,6,12,1,"366,711",10174468575
FINAL,7,2021,1,6,12,2,"255,134",10243020288
FINAL,7,2021,1,6,12,5,"1,447,329",125401479656
FINAL,3,2021,1,6,37,1,"362,190",12995142548
FINAL,3,2021,1,6,37,2,0,0
FINAL,3,2021,1,6,37,5,"501,564",18163785670
FINAL,5,2021,1,6,37,1,0,0
FINAL,5,2021,1,6,37,2,775,166894.50318
FINAL,5,2021,1,6,37,5,"1,098",234808.72184
FINAL,7,2021,1,6,37,1,"13,588",59235165.772
FINAL,7,2021,1,6,37,2,"11,980",30669443.004
FINAL,7,2021,1,6,37,5,"293,799",3432115684.5
FINAL,3,2021,1,7,1,1,"149,332",2837476747.3
FINAL,3,2021,1,7,1,2,0,0
FINAL,3,2021,1,7,1,5,"127,573",2588974226.1
FINAL,5,2021,1,7,1,1,108,6178.4309399
FINAL,5,2021,1,7,1,2,506,72194.321874
FINAL,5,2021,1,7,1,5,471,32229.639239
FINAL,7,2021,1,7,1,1,"11,742",30607537.93
FINAL,7,2021,1,7,1,2,"11,104",46668254.675
FINAL,7,2021,1,7,1,5,"98,688",482033879.86
FINAL,3,2021,1,7,12,3,"1,321,900",171361562421
FINAL,3,2021,1,7,12,4,0,0
FINAL,3,2021,1,7,12,5,"816,894",69069946837
FINAL,5,2021,1,7,12,3,"15,908",9487783.8536
FINAL,5,2021,1,7,12,4,"35,054",28135781.667
FINAL,5,2021,1,7,12,5,"21,273",15136658.507
FINAL,7,2021,1,7,12,3,"578,681",30179277270
FINAL,7,2021,1,7,12,4,"196,520",2878204353.7
FINAL,7,2021,1,7,12,5,"1,729,990",146357942885
FINAL,3,2021,1,7,28,5,"435,839",7655952345.7
FINAL,5,2021,1,7,28,1,0,0
FINAL,5,2021,1,7,28,2,0,0
FINAL,5,2021,1,7,28,5,"1,093",618406.33871
FINAL,7,2021,1,7,28,5,"211,755",1580974648.5
FINAL,3,2021,2,4,9,5,"304,061",8870924651.3
FINAL,4,2021,2,4,9,5,51,31.080612365
FINAL,5,2021,2,4,9,1,0,0
FINAL,5,2021,2,4,9,2,0,0
FINAL,5,2021,2,4,9,5,12,2.0168829169
FINAL,7,2021,2,4,9,5,"146,984",869749692.71
FINAL,4,2021,2,4,23,2,216,0
FINAL,5,2021,2,4,23,2,191,0
FINAL,3,2021,2,4,25,1,"265,390",19461817240
FINAL,3,2021,2,4,25,2,0,0
FINAL,3,2021,2,4,25,5,"202,603",17977951082
FINAL,4,2021,2,4,25,1,0,0
FINAL,4,2021,2,4,25,2,"2,012",82184.592793
FINAL,4,2021,2,4,25,5,36,26.724901177
FINAL,5,2021,2,4,25,1,177,1951.2666927
FINAL,5,2021,2,4,25,2,443,17939.381294
FINAL,5,2021,2,4,25,5,54,1486.8017115
FINAL,7,2021,2,4,25,1,"81,509",1648633788
FINAL,7,2021,2,4,25,2,"22,238",258465304.46
FINAL,7,2021,2,4,25,5,"117,512",2457735916.5
FINAL,4,2021,2,4,33,1,9,0
FINAL,4,2021,2,4,33,2,"1,242",0
FINAL,5,2021,2,4,33,1,128,0
FINAL,5,2021,2,4,33,2,253,0
FINAL,3,2021,2,4,44,1,"145,535",4575417675.4
FINAL,3,2021,2,4,44,2,0,0
FINAL,3,2021,2,4,44,5,"261,728",7984295616.3
FINAL,5,2021,2,4,44,1,0,0
FINAL,5,2021,2,4,44,2,13,-41.45656711
FINAL,5,2021,2,4,44,5,0,0
FINAL,7,2021,2,4,44,1,0,0
FINAL,7,2021,2,4,44,2,"23,485",186656397.59
FINAL,7,2021,2,4,44,5,"135,513",4655706184.5
FINAL,3,2021,2,5,10,1,"49,153",398368147.87
FINAL,3,2021,2,5,10,2,0,0
FINAL,3,2021,2,5,10,5,"118,234",875258566.71
FINAL,4,2021,2,5,10,1,0,0
FINAL,4,2021,2,5,10,2,0,0
FINAL,4,2021,2,5,10,5,0,0
FINAL,5,2021,2,5,10,1,16,0
FINAL,5,2021,2,5,10,2,2,0
FINAL,5,2021,2,5,10,5,4,0
FINAL,7,2021,2,5,10,1,0,0
FINAL,7,2021,2,5,10,2,"9,933",56104518.806
FINAL,7,2021,2,5,10,5,"58,403",278408910.14
FINAL,3,2021,2,5,24,1,"43,301",1711029282
FINAL,3,2021,2,5,24,2,0,0
FINAL,3,2021,2,5,24,5,"511,826",8721233360.1
FINAL,4,2021,2,5,24,1,0,0
FINAL,4,2021,2,5,24,2,90,104.60740905
FINAL,4,2021,2,5,24,5,0,0
FINAL,5,2021,2,5,24,1,0,0
FINAL,5,2021,2,5,24,2,116,0
FINAL,5,2021,2,5,24,5,152,10863.998257
FINAL,7,2021,2,5,24,1,0,0
FINAL,7,2021,2,5,24,2,0,0
FINAL,7,2021,2,5,24,5,"357,214",4524419929.4
FINAL,3,2021,2,5,34,1,"124,517",5295281666.7
FINAL,3,2021,2,5,34,2,0,0
FINAL,3,2021,2,5,34,5,"872,846",32716838250
FINAL,4,2021,2,5,34,1,819,27703.93177
FINAL,4,2021,2,5,34,2,"2,421",241904.04963
FINAL,4,2021,2,5,34,5,22,20.236619262
FINAL,5,2021,2,5,34,1,"1,211",163564.7526
FINAL,5,2021,2,5,34,2,604,40704.257248
FINAL,5,2021,2,5,34,5,"2,406",1081327.8241
FINAL,7,2021,2,5,34,1,"67,045",2168645169.6
FINAL,7,2021,2,5,34,2,"39,002",860536126.89
FINAL,7,2021,2,5,34,5,"635,105",57616990092
FINAL,3,2021,2,5,36,1,"289,000",28742252660
FINAL,3,2021,2,5,36,2,0,0
FINAL,3,2021,2,5,36,5,"912,839",46505817629
FINAL,4,2021,2,5,36,1,113,147.55689708
FINAL,4,2021,2,5,36,2,"1,595",29464.724166
FINAL,4,2021,2,5,36,5,652,3419.5097986
FINAL,5,2021,2,5,36,1,479,23173.669
FINAL,5,2021,2,5,36,2,572,32980.931196
FINAL,5,2021,2,5,36,5,"2,061",1405136.9839
FINAL,7,2021,2,5,36,1,"16,998",346141700.56
FINAL,7,2021,2,5,36,2,"20,831",519806645.48
FINAL,7,2021,2,5,36,5,"586,193",17367265302
FINAL,3,2021,2,5,51,1,"53,867",2690433883.3
FINAL,3,2021,2,5,51,2,0,0
FINAL,3,2021,2,5,51,5,"655,001",10880961573
FINAL,4,2021,2,5,51,1,0,0
FINAL,4,2021,2,5,51,2,245,251.67021427
FINAL,4,2021,2,5,51,5,0,0
FINAL,5,2021,2,5,51,1,0,0
FINAL,5,2021,2,5,51,2,34,74.783799734
FINAL,5,2021,2,5,51,5,"1,635",1081699.8403
FINAL,7,2021,2,5,51,1,"7,627",54253778.654
FINAL,7,2021,2,5,51,2,"1,222",1552997.4245
FINAL,7,2021,2,5,51,5,"306,459",2449822767.8
FINAL,3,2021,2,6,12,1,"3,280,049",2.1268224E12
FINAL,3,2021,2,6,12,2,0,0
FINAL,3,2021,2,6,12,5,"4,128,960",2.568287E12
FINAL,5,2021,2,6,12,1,"42,629",177528661.29
FINAL,5,2021,2,6,12,2,"44,628",88488387.927
FINAL,5,2021,2,6,12,5,"44,487",60791376.427
FINAL,7,2021,2,6,12,1,"355,663",11438875834
FINAL,7,2021,2,6,12,2,"416,904",21416985063
FINAL,7,2021,2,6,12,5,"1,884,381",239089005872
FINAL,3,2021,2,6,13,1,"252,813",8165590899.2
FINAL,3,2021,2,6,13,2,0,0
FINAL,3,2021,2,6,13,5,"329,868",10985641459
FINAL,5,2021,2,6,13,1,160,12825.239598
FINAL,5,2021,2,6,13,2,468,59995.370574
FINAL,5,2021,2,6,13,5,"3,255",691878.88517
FINAL,7,2021,2,6,13,1,"11,954",53374330.916
FINAL,7,2021,2,6,13,2,"17,330",68767958.175
FINAL,7,2021,2,6,13,5,"245,283",4255975855.9
FINAL,3,2021,2,6,37,1,"1,269,053",37046446581
FINAL,3,2021,2,6,37,2,0,0
FINAL,3,2021,2,6,37,5,"194,601",3633511917.2
FINAL,5,2021,2,6,37,1,"2,614",1395247.3855
FINAL,5,2021,2,6,37,2,"6,804",5253093.934
FINAL,5,2021,2,6,37,5,"6,197",3939456.0907
FINAL,7,2021,2,6,37,1,"56,985",273447496.86
FINAL,7,2021,2,6,37,2,"30,462",88871168.787
FINAL,7,2021,2,6,37,5,"325,763",2225469378.5
FINAL,3,2021,2,6,45,1,"1,455,750",78688276827
FINAL,3,2021,2,6,45,2,0,0
FINAL,3,2021,2,6,45,5,"400,804",9529234450.1
FINAL,5,2021,2,6,45,1,"1,779",349672.91954
FINAL,5,2021,2,6,45,2,"5,517",2359308.0335
FINAL,5,2021,2,6,45,5,"11,525",5348003.6538
FINAL,7,2021,2,6,45,1,"28,986",125784256.25
FINAL,7,2021,2,6,45,2,"55,255",1506252067
FINAL,7,2021,2,6,45,5,"342,771",5972099487.7
FINAL,3,2021,2,7,1,1,"1,088,921",104177320032
FINAL,3,2021,2,7,1,2,0,0
FINAL,3,2021,2,7,1,5,"45,355",696413380.92
FINAL,5,2021,2,7,1,1,"3,175",770423.8195
FINAL,5,2021,2,7,1,2,"9,202",3396492.338
FINAL,5,2021,2,7,1,5,"2,824",544084.25536
FINAL,7,2021,2,7,1,1,"8,038",24363876.258
FINAL,7,2021,2,7,1,2,0,0
FINAL,7,2021,2,7,1,5,"183,336",1300292184.9
FINAL,3,2021,2,7,12,3,"2,194,064",588300044602
FINAL,3,2021,2,7,12,4,0,0
FINAL,3,2021,2,7,12,5,"3,931,180",2.2275183E12
FINAL,5,2021,2,7,12,3,"49,958",34533947.111
FINAL,5,2021,2,7,12,4,"80,937",95594328.793
FINAL,5,2021,2,7,12,5,"85,349",117551764.92
FINAL,7,2021,2,7,12,3,"1,408,601",137368671620
FINAL,7,2021,2,7,12,4,"93,506",1996284770.1
FINAL,7,2021,2,7,12,5,"2,183,023",278269500918
FINAL,3,2021,2,7,28,1,0,0
FINAL,3,2021,2,7,28,2,0,0
FINAL,3,2021,2,7,28,5,"514,752",14857654714
FINAL,5,2021,2,7,28,1,0,0
FINAL,5,2021,2,7,28,2,0,0
FINAL,5,2021,2,7,28,5,"2,126",526818.9305
FINAL,7,2021,2,7,28,1,"12,753",56839902.059
FINAL,7,2021,2,7,28,2,"45,671",1232733564.1
FINAL,7,2021,2,7,28,5,"217,902",3836641134.8
FINAL,3,2021,3,4,9,1,0,0
FINAL,3,2021,3,4,9,2,0,0
FINAL,3,2021,3,4,9,5,"570,051",11837277880
FINAL,4,2021,3,4,9,1,748,6640.2778632
FINAL,4,2021,3,4,9,2,181,388.02417837
FINAL,4,2021,3,4,9,5,973,11220.101064
FINAL,5,2021,3,4,9,1,179,6777.7426022
FINAL,5,2021,3,4,9,2,66,3942.4160797
FINAL,5,2021,3,4,9,5,"3,010",752787.60978
FINAL,7,2021,3,4,9,1,"38,928",308617413.58
FINAL,7,2021,3,4,9,2,"12,968",168848395.61
FINAL,7,2021,3,4,9,5,"314,339",2922617554.6
FINAL,3,2021,3,4,23,1,"113,931",1988796531.2
FINAL,3,2021,3,4,23,2,0,0
FINAL,3,2021,3,4,23,5,"224,134",3532422312
FINAL,4,2021,3,4,23,1,"1,188",3.2529543982
FINAL,4,2021,3,4,23,2,"1,040",2696.1585388
FINAL,4,2021,3,4,23,5,32,2.6041657093
FINAL,5,2021,3,4,23,1,"1,870",2204752.7129
FINAL,5,2021,3,4,23,2,496,136475.33649
FINAL,5,2021,3,4,23,5,486,112335.46525
FINAL,7,2021,3,4,23,1,"67,152",310644047.46
FINAL,7,2021,3,4,23,2,"9,494",26736644.197
FINAL,7,2021,3,4,23,5,"54,963",239099089.56
FINAL,3,2021,3,4,25,1,"163,247",3837906976.6
FINAL,3,2021,3,4,25,2,0,0
FINAL,3,2021,3,4,25,5,"862,440",37494930140
FINAL,4,2021,3,4,25,1,366,2721.3017141
FINAL,4,2021,3,4,25,2,"5,874",700188.04872
FINAL,4,2021,3,4,25,5,"11,557",16520949.316
FINAL,5,2021,3,4,25,1,"4,819",1794557.041
FINAL,5,2021,3,4,25,2,"3,548",649154.59386
FINAL,5,2021,3,4,25,5,"11,890",11583915.094
FINAL,7,2021,3,4,25,1,"180,533",3290930116.7
FINAL,7,2021,3,4,25,2,"100,234",1121904963.5
FINAL,7,2021,3,4,25,5,"613,825",21707985710
FINAL,3,2021,3,4,33,1,"5,384",21569343.52
FINAL,3,2021,3,4,33,2,0,0
FINAL,3,2021,3,4,33,5,"113,561",818898728.91
FINAL,4,2021,3,4,33,1,579,5484.0864087
FINAL,4,2021,3,4,33,2,"4,635",351790.70921
FINAL,4,2021,3,4,33,5,441,3189.9275363
FINAL,5,2021,3,4,33,1,279,34025.635783
FINAL,5,2021,3,4,33,2,"2,566",2023336.1927
FINAL,5,2021,3,4,33,5,389,101258.66433
FINAL,7,2021,3,4,33,1,"27,497",53064974.034
FINAL,7,2021,3,4,33,2,"9,868",10520234.175
FINAL,7,2021,3,4,33,5,"32,099",62238565.044
FINAL,3,2021,3,4,44,1,"159,114",2780839616.4
FINAL,3,2021,3,4,44,2,0,0
FINAL,3,2021,3,4,44,5,"239,061",4504555592.9
FINAL,4,2021,3,4,44,1,47,26.480583103
FINAL,4,2021,3,4,44,2,"1,015",12591.047317
FINAL,4,2021,3,4,44,5,358,0
FINAL,5,2021,3,4,44,1,"1,720",494585.7477
FINAL,5,2021,3,4,44,2,873,60288.59055
FINAL,5,2021,3,4,44,5,977,317076.9537
FINAL,7,2021,3,4,44,1,"40,849",172845688.7
FINAL,7,2021,3,4,44,2,"5,985",6548775.7969
FINAL,7,2021,3,4,44,5,"83,448",441470935.55
FINAL,3,2021,3,5,10,1,"255,125",5011117639.7
FINAL,3,2021,3,5,10,2,0,0
FINAL,3,2021,3,5,10,5,"213,533",4022283774.9
FINAL,4,2021,3,5,10,1,14,3.4949968068
FINAL,4,2021,3,5,10,2,"2,599",113466.7755
FINAL,4,2021,3,5,10,5,0,0
FINAL,5,2021,3,5,10,1,207,0
FINAL,5,2021,3,5,10,2,157,0
FINAL,5,2021,3,5,10,5,119,3658
FINAL,7,2021,3,5,10,1,"7,983",49065794.298
FINAL,7,2021,3,5,10,2,"32,078",131376494.88
FINAL,7,2021,3,5,10,5,"165,183",1338860628.8
FINAL,3,2021,3,5,24,1,"40,717",1012706516.6
FINAL,3,2021,3,5,24,2,0,0
FINAL,3,2021,3,5,24,5,"1,173,937",123754426285
FINAL,4,2021,3,5,24,1,0,0
FINAL,4,2021,3,5,24,2,"1,497",29021.302957
FINAL,4,2021,3,5,24,5,"6,625",4797522.5706
FINAL,5,2021,3,5,24,1,23,7.2066012691
FINAL,5,2021,3,5,24,2,"2,449",561191.09253
FINAL,5,2021,3,5,24,5,"72,948",125049588.42
FINAL,7,2021,3,5,24,1,"2,917",5286974.2022
FINAL,7,2021,3,5,24,2,"43,156",412177154.8
FINAL,7,2021,3,5,24,5,"722,501",24993056734
FINAL,3,2021,3,5,34,1,"1,067,645",80490759477
FINAL,3,2021,3,5,34,2,0,0
FINAL,3,2021,3,5,34,5,"759,715",56778885994
FINAL,4,2021,3,5,34,1,"5,472",1184593.2927
FINAL,4,2021,3,5,34,2,"19,321",15401329.486
FINAL,4,2021,3,5,34,5,"5,755",36839.64111
FINAL,5,2021,3,5,34,1,"7,597",5042655.4692
FINAL,5,2021,3,5,34,2,"26,409",46941861.152
FINAL,5,2021,3,5,34,5,"9,053",8231121.5334
FINAL,7,2021,3,5,34,1,"144,674",2292681615.3
FINAL,7,2021,3,5,34,2,"169,292",1664461021
FINAL,7,2021,3,5,34,5,"734,953",17509530316
FINAL,3,2021,3,5,36,1,"304,520",19157325181
FINAL,3,2021,3,5,36,2,0,0
FINAL,3,2021,3,5,36,5,"1,325,650",108194148776
FINAL,4,2021,3,5,36,1,"8,786",894177.25089
FINAL,4,2021,3,5,36,2,"13,133",1997770.571
FINAL,4,2021,3,5,36,5,"26,371",11154187.409
FINAL,5,2021,3,5,36,1,"7,733",4923209.2681
FINAL,5,2021,3,5,36,2,"6,306",3162617.9605
FINAL,5,2021,3,5,36,5,"49,925",314387880.03
FINAL,7,2021,3,5,36,1,"64,617",676010285.74
FINAL,7,2021,3,5,36,2,"26,087",170398484.06
FINAL,7,2021,3,5,36,5,"892,958",38220013077
FINAL,3,2021,3,5,51,1,"27,305",235550320.85
FINAL,3,2021,3,5,51,2,0,0
FINAL,3,2021,3,5,51,5,"841,839",33595172652
FINAL,4,2021,3,5,51,1,0,0
FINAL,4,2021,3,5,51,2,625,1641.4258993
FINAL,4,2021,3,5,51,5,"5,894",20577.394379
FINAL,5,2021,3,5,51,1,949,126330.19623
FINAL,5,2021,3,5,51,2,"1,783",265861.52536
FINAL,5,2021,3,5,51,5,"4,600",2880800.7197
FINAL,7,2021,3,5,51,1,"7,689",18300108.232
FINAL,7,2021,3,5,51,2,"38,085",153917733.13
FINAL,7,2021,3,5,51,5,"433,474",6906865271.5
FINAL,3,2021,3,6,12,1,"1,709,161",283480230207
FINAL,3,2021,3,6,12,2,0,0
FINAL,3,2021,3,6,12,5,"1,768,237",239641280194
FINAL,5,2021,3,6,12,1,"13,547",18855359.287
FINAL,5,2021,3,6,12,2,"24,605",16480825.426
FINAL,5,2021,3,6,12,5,"20,376",11749460.482
FINAL,7,2021,3,6,12,1,"341,146",6621269442.8
FINAL,7,2021,3,6,12,2,"596,799",23437858004
FINAL,7,2021,3,6,12,5,"1,129,893",57273692607
FINAL,3,2021,3,6,13,1,"417,638",17714647144
FINAL,3,2021,3,6,13,2,0,0
FINAL,3,2021,3,6,13,5,"421,179",17855255891
FINAL,5,2021,3,6,13,1,"1,658",689037.76517
FINAL,5,2021,3,6,13,2,"1,525",294210.55132
FINAL,5,2021,3,6,13,5,"8,279",5359254.8328
FINAL,7,2021,3,6,13,1,"42,434",359545368.99
FINAL,7,2021,3,6,13,2,"36,859",242760146.53
FINAL,7,2021,3,6,13,5,"246,749",3041925533.3
FINAL,3,2021,3,6,37,1,"2,281,203",308946422153
FINAL,3,2021,3,6,37,2,0,0
FINAL,3,2021,3,6,37,5,"688,139",44250683758
FINAL,5,2021,3,6,37,1,"6,234",4580236.158
FINAL,5,2021,3,6,37,2,"19,532",35021412.924
FINAL,5,2021,3,6,37,5,"18,694",37341546.196
FINAL,7,2021,3,6,37,1,"136,391",1040162110.2
FINAL,7,2021,3,6,37,2,"114,619",869126693.25
FINAL,7,2021,3,6,37,5,"517,188",11784711337
FINAL,3,2021,3,6,45,1,"1,538,229",111268391009
FINAL,3,2021,3,6,45,2,0,0
FINAL,3,2021,3,6,45,5,"925,728",45453582118
FINAL,5,2021,3,6,45,1,"4,098",1543129.4278
FINAL,5,2021,3,6,45,2,"8,307",4459419.2304
FINAL,5,2021,3,6,45,5,"24,107",17471159.556
FINAL,7,2021,3,6,45,1,"91,404",1100171622.7
FINAL,7,2021,3,6,45,2,"131,778",1675561158.2
FINAL,7,2021,3,6,45,5,"658,311",10856485286
FINAL,3,2021,3,7,1,1,"467,756",14379948409
FINAL,3,2021,3,7,1,2,0,0
FINAL,3,2021,3,7,1,5,"151,142",5793546358.5
FINAL,5,2021,3,7,1,1,"4,014",997489.4167
FINAL,5,2021,3,7,1,2,"26,790",22739395.995
FINAL,5,2021,3,7,1,5,"9,919",3802559.2431
FINAL,7,2021,3,7,1,1,"44,286",154940080.67
FINAL,7,2021,3,7,1,2,"140,115",919195399.76
FINAL,7,2021,3,7,1,5,"78,583",494456931.69
FINAL,3,2021,3,7,12,3,"2,102,513",221692484007
FINAL,3,2021,3,7,12,4,0,0
FINAL,3,2021,3,7,12,5,"1,899,255",160024466605
FINAL,5,2021,3,7,12,3,"79,065",79190649.26
FINAL,5,2021,3,7,12,4,"142,058",282691131.93
FINAL,5,2021,3,7,12,5,"66,202",71648339.061
FINAL,7,2021,3,7,12,3,"1,267,725",77206948092
FINAL,7,2021,3,7,12,4,"467,806",17900213919
FINAL,7,2021,3,7,12,5,"1,870,959",150886523157
FINAL,3,2021,3,7,28,1,0,0
FINAL,3,2021,3,7,28,2,0,0
FINAL,3,2021,3,7,28,5,"798,918",31266056142
FINAL,5,2021,3,7,28,1,0,0
FINAL,5,2021,3,7,28,2,728,137637.82589
FINAL,5,2021,3,7,28,5,"1,740",298362.07905
FINAL,7,2021,3,7,28,1,"12,620",55803078.539
FINAL,7,2021,3,7,28,2,"62,260",1045130489.5
FINAL,7,2021,3,7,28,5,"298,922",3271747007.8
FINAL,3,2021,4,4,9,1,0,0
FINAL,3,2021,4,4,9,2,0,0
FINAL,3,2021,4,4,9,5,"535,069",18726655054
FINAL,4,2021,4,4,9,1,"2,026",48657.354803
FINAL,4,2021,4,4,9,2,576,3933.6400024
FINAL,4,2021,4,4,9,5,"2,281",8056.4055311
FINAL,5,2021,4,4,9,1,279,24856.76299
FINAL,5,2021,4,4,9,2,264,9464.9827943
FINAL,5,2021,4,4,9,5,"6,015",2212213.5769
FINAL,7,2021,4,4,9,1,"28,124",143255487.71
FINAL,7,2021,4,4,9,2,"32,313",132201121.42
FINAL,7,2021,4,4,9,5,"248,155",3259690082.7
FINAL,3,2021,4,4,23,1,"251,504",4540989765.3
FINAL,3,2021,4,4,23,2,0,0
FINAL,3,2021,4,4,23,5,"197,529",3406434061.1
FINAL,4,2021,4,4,23,1,"3,979",127327.27754
FINAL,4,2021,4,4,23,2,"2,470",15205.09281
FINAL,4,2021,4,4,23,5,126,39.251715674
FINAL,5,2021,4,4,23,1,"9,497",38573789.04
FINAL,5,2021,4,4,23,2,867,173005.89876
FINAL,5,2021,4,4,23,5,"3,467",4932531.2858
FINAL,7,2021,4,4,23,1,"129,857",1246023744.6
FINAL,7,2021,4,4,23,2,"28,399",176570950.66
FINAL,7,2021,4,4,23,5,"170,732",1939156231.7
FINAL,3,2021,4,4,25,1,"632,456",35060335970
FINAL,3,2021,4,4,25,2,0,0
FINAL,3,2021,4,4,25,5,"812,078",45808910426
FINAL,4,2021,4,4,25,1,901,17736.247068
FINAL,4,2021,4,4,25,2,"7,318",1087050.2087
FINAL,4,2021,4,4,25,5,"28,764",87295120.151
FINAL,5,2021,4,4,25,1,"16,254",20905359.399
FINAL,5,2021,4,4,25,2,"7,757",2920355.3799
FINAL,5,2021,4,4,25,5,"25,609",50408547.053
FINAL,7,2021,4,4,25,1,"360,736",12244004712
FINAL,7,2021,4,4,25,2,"95,341",800164627.16
FINAL,7,2021,4,4,25,5,"478,413",14867719026
FINAL,3,2021,4,4,33,1,"11,196",63901266.82
FINAL,3,2021,4,4,33,2,0,0
FINAL,3,2021,4,4,33,5,"138,734",1539337516.1
FINAL,4,2021,4,4,33,1,"2,917",139386.09954
FINAL,4,2021,4,4,33,2,"7,344",883309.07668
FINAL,4,2021,4,4,33,5,"1,272",26498.517626
FINAL,5,2021,4,4,33,1,521,74847.660039
FINAL,5,2021,4,4,33,2,"1,863",927041.88534
FINAL,5,2021,4,4,33,5,"1,133",733734.87409
FINAL,7,2021,4,4,33,1,"41,368",110255166.12
FINAL,7,2021,4,4,33,2,"20,397",42698215.203
FINAL,7,2021,4,4,33,5,"35,538",109940511.85
FINAL,3,2021,4,4,44,1,"178,719",4810188326.5
FINAL,3,2021,4,4,44,2,0,0
FINAL,3,2021,4,4,44,5,"423,368",13626602674
FINAL,4,2021,4,4,44,1,922,4513.5500058
FINAL,4,2021,4,4,44,2,"4,717",235783.62276
FINAL,4,2021,4,4,44,5,477,8.1730194763
FINAL,5,2021,4,4,44,1,"3,778",1249010.9451
FINAL,5,2021,4,4,44,2,"1,824",227273.33917
FINAL,5,2021,4,4,44,5,"3,903",5854080.8741
FINAL,7,2021,4,4,44,1,"201,939",2520936904.7
FINAL,7,2021,4,4,44,2,"54,942",275656031.55
FINAL,7,2021,4,4,44,5,"146,312",1703778708.1
FINAL,3,2021,4,5,10,1,"242,527",3423352515.2
FINAL,3,2021,4,5,10,2,0,0
FINAL,3,2021,4,5,10,5,"209,776",2980649788.9
FINAL,4,2021,4,5,10,1,177,526.41584135
FINAL,4,2021,4,5,10,2,"5,652",536806.12025
FINAL,4,2021,4,5,10,5,"1,424",34065.993834
FINAL,5,2021,4,5,10,1,278,0
FINAL,5,2021,4,5,10,2,"1,077",57.399066106
FINAL,5,2021,4,5,10,5,619,0
FINAL,7,2021,4,5,10,1,"3,614",5029380.8252
FINAL,7,2021,4,5,10,2,"48,888",137422802.57
FINAL,7,2021,4,5,10,5,"207,000",1244637865
